11600,1.529587,1.212466,1.131415,1.388921
11700,1.536227,1.124301,1.204847,1.415725
11800,1.543941,1.19886,1.132571,1.430918
11900,1.523225,1.193691,1.102955,1.413866
12000,1.527851,1.260004,1.027839,1.422882
12100,1.533785,1.261754,1.041908,1.423867
12200,1.549403,1.261741,1.074378,1.433535
12300,1.537429,1.232577,1.087769,1.422988
12400,1.546924,1.174408,1.170517,1.427096
12500,1.513661,1.206585,1.108872,1.377277
12600,1.508277,1.134518,1.167278,1.378452
12700,1.533761,1.205756,1.142876,1.394572
12800,1.531004,1.234313,1.114416,1.386539
12900,1.501102,1.263116,1.029629,1.360522
13000,1.552331,1.33458,1.027693,1.40791
13100,1.49665,1.310464,0.965454,1.352961
13200,1.502023,1.248676,1.041719,1.366668
13300,1.503,1.167224,1.129961,1.370692
13400,1.496199,1.104189,1.156592,1.385743
13500,1.482291,1.127915,1.118781,1.367664
13600,1.485359,1.068629,1.173817,1.375779
13700,1.507194,1.151116,1.122649,1.399234
13800,1.51526,1.126806,1.181246,1.38816
13900,1.56266,1.180636,1.218363,1.416159
14000,1.598639,1.17969,1.251331,1.467582
14100,1.613658,1.232615,1.267727,1.442675
14200,1.600173,1.247531,1.278135,1.389655
14300,1.588148,1.206647,1.3031,1.374905
14400,1.588936,1.23905,1.267238,1.381411
14500,1.598178,1.146593,1.303118,1.447603
14600,1.541274,1.156271,1.244496,1.365766
14700,1.58929,1.215095,1.228286,1.437547
14800,1.556535,1.185477,1.212398,1.403687
14900,1.534348,1.168395,1.21199,1.369079
15000,1.528198,1.11008,1.287882,1.334113
15100,1.570127,1.054528,1.312988,1.447284
15200,1.549686,1.068468,1.284921,1.417889
15300,1.558899,1.061731,1.281795,1.445702
15400,1.566335,1.116904,1.241016,1.455752
15500,1.566104,1.161538,1.230338,1.429148
15600,1.542819,1.178785,1.173568,1.412014
15700,1.529551,1.099366,1.222243,1.405906
15800,1.564817,1.180347,1.195381,1.440538
15900,1.555774,1.16556,1.286593,1.351671
16000,1.542664,1.148263,1.295009,1.328182
16100,1.598457,1.19526,1.345529,1.367857
16200,1.53826,1.145806,1.300577,1.314576
16300,1.559377,1.182624,1.381212,1.247783
16400,1.52915,1.242607,1.335224,1.16177
16500,1.567114,1.327133,1.360286,1.14019
16600,1.590848,1.376545,1.334013,1.177764
16700,1.577541,1.305343,1.399399,1.146748
16800,1.577072,1.345585,1.351106,1.156818
16900,1.572182,1.222687,1.411265,1.207016
17000,1.57443,1.239048,1.450117,1.1487289999999999
17100,1.5750440000000001,1.256683,1.433156,1.152537
17200,1.523186,1.162701,1.393922,1.159869
17300,1.542419,1.103183,1.414212,1.241415
17400,1.562963,1.116571,1.449631,1.239978
17500,1.563964,1.086523,1.463052,1.253362
17600,1.549376,1.057793,1.440754,1.267451
17700,1.554173,1.061691,1.437232,1.279875
17800,1.578804,1.122718,1.4594800000000001,1.262803
17900,1.572462,1.074981,1.443508,1.30613
18000,1.620021,1.209448,1.447466,1.300389
18100,1.628731,1.251299,1.485354,1.238346
18200,1.593287,1.227079,1.424813,1.241495
18300,1.591446,1.191623,1.422307,1.273765
18400,1.550073,0.968401,1.415783,1.364994
18500,1.527615,0.919635,1.401228,1.363102
18600,1.535917,0.944453,1.412136,1.353499
18700,1.514628,1.013086,1.360526,1.307983
18800,1.528968,0.998449,1.374923,1.337227
18900,1.556592,0.975823,1.412398,1.377992
19000,1.52656,0.998001,1.402103,1.303408
19100,1.531379,0.883574,1.419173,1.376767
19200,1.522901,0.832945,1.417653,1.391013
19300,1.547828,0.836694,1.454205,1.405978
19400,1.569709,0.842096,1.467247,1.43737
19500,1.589823,0.886822,1.475715,1.445991
19600,1.57939,0.875131,1.459011,1.447196
19700,1.618396,0.971745,1.44403,1.486238
19800,1.644879,1.036841,1.4585920000000001,1.486176
19900,1.622225,0.997322,1.473542,1.448189
20000,1.599165,1.017359,1.440441,1.4159
20100,1.569247,1.001472,1.406393,1.394342
20200,1.58276,1.103384,1.355251,1.398606
20300,1.581586,1.08216,1.309355,1.455112
20400,1.622762,1.049966,1.384624,1.499033
20500,1.602521,1.049987,1.353218,1.484075
20600,1.584367,1.164496,1.296484,1.408373
20700,1.613032,1.221757,1.302227,1.419598
20800,1.580359,1.217103,1.289648,1.360345
20900,1.574984,1.203198,1.291183,1.35879
21000,1.58654,1.272241,1.321948,1.29154
21100,1.547503,1.118019,1.362428,1.297442
21200,1.541471,1.133396,1.341607,1.291421
21300,1.562524,1.067462,1.375573,1.360621
21400,1.578529,1.000003,1.374129,1.447506
21500,1.58284,1.092452,1.376345,1.386718
21600,1.604921,1.126004,1.400186,1.386773
21700,1.607786,1.085343,1.422401,1.403126
21800,1.592863,1.128314,1.39093,1.366251
21900,1.575289,1.077854,1.401901,1.354983
22000,1.587721,1.055632,1.400063,1.402564
22100,1.570798,0.933999,1.428421,1.421995
22200,1.610164,0.938366,1.462278,1.471893
22300,1.585217,0.909895,1.455043,1.442485
22400,1.676828,0.975032,1.523406,1.533641
22500,1.658999,0.968492,1.492033,1.529842
22600,1.641787,0.920162,1.49716,1.517479
22700,1.678762,0.956657,1.527554,1.545273
22800,1.688393,0.885742,1.567257,1.5686
22900,1.631393,0.904585,1.510221,1.491257
23000,1.635923,0.841255,1.522019,1.525855
23100,1.661132,0.88496,1.530941,1.546541
23200,1.657993,0.874977,1.535579,1.540875
23300,1.664909,0.884614,1.533475,1.552338
23400,1.680013,0.912023,1.528238,1.574036
23500,1.653461,0.905096,1.499407,1.549337
23600,1.645697,0.965268,1.47522,1.519415
23700,1.677951,0.998341,1.485047,1.558522
23800,1.688555,0.897398,1.532855,1.596079
23900,1.693412,0.962941,1.528809,1.571871
24000,1.703859,0.919591,1.5491,1.600284
24100,1.654163,0.851474,1.537219,1.54417
24200,1.685077,0.788143,1.592232,1.588269
24300,1.713648,0.847513,1.610905,1.599964
24400,1.740829,0.902515,1.628398,1.610826
24500,1.73015,1.011583,1.623228,1.525999
24600,1.713428,1.114365,1.543082,1.499588
24700,1.712339,1.220887,1.436841,1.519582
24800,1.724232,1.335144,1.413058,1.47194
24900,1.715877,1.283685,1.446858,1.46534
25000,1.687827,1.249657,1.39108,1.4835
25100,1.694753,1.294557,1.319878,1.525262
25200,1.657086,1.142225,1.371029,1.519037
25300,1.647924,1.017132,1.429958,1.533615
25400,1.635489,0.959514,1.446645,1.528461
25500,1.606629,0.866808,1.470342,1.49975
25600,1.644671,0.886819,1.499228,1.541346
25700,1.68729,0.885146,1.556464,1.577288
25800,1.662543,0.85522,1.554419,1.542879
25900,1.658064,0.848683,1.537126,1.554134
26000,1.653121,0.887325,1.50753,1.551008
26100,1.637923,0.992461,1.425877,1.532149
26200,1.621776,1.010846,1.382908,1.525146
26300,1.613615,1.043214,1.35586,1.510249
26400,1.618798,0.999612,1.380229,1.528647
26500,1.628536,1.000569,1.400992,1.529817
26600,1.63957,1.121974,1.316615,1.544047
26700,1.624238,1.06239,1.344647,1.52956
26800,1.611985,1.012333,1.36679,1.517913
26900,1.610302,0.88685,1.448146,1.517404
27000,1.614411,1.01805,1.366353,1.519638
27100,1.614536,1.043975,1.357342,1.51036
27200,1.591747,0.937624,1.400216,1.492505
27300,1.663015,0.947359,1.471424,1.571198
27400,1.623902,0.985458,1.402451,1.528437
27500,1.626133,0.982801,1.406892,1.530809
27600,1.643631,0.988532,1.425892,1.54683
27700,1.604585,0.942727,1.424284,1.494012
27800,1.647002,0.97171,1.461045,1.531783
27900,1.604825,1.002737,1.402506,1.475947
28000,1.58396,0.965787,1.431254,1.427104
28100,1.589461,0.90194,1.447639,1.464111
28200,1.614436,0.858086,1.495263,1.496891
28300,1.63509,0.894192,1.492191,1.523427
28400,1.625844,0.898802,1.506756,1.486129
28500,1.630853,0.925064,1.497245,1.490597
28600,1.610687,0.899964,1.469493,1.489725
28700,1.652043,0.86903300000000006,1.525318,1.541649
28800,1.624564,0.833054,1.510704,1.517304
28900,1.642719,0.841975,1.544097,1.51786
29000,1.64814,0.882984,1.550723,1.499443
29100,1.666456,0.894914,1.566383,1.516483
29200,1.629077,0.899891,1.530488,1.468191
29300,1.623757,0.92525,1.528881,1.442085
29400,1.639534,0.923347,1.544086,1.462659
29500,1.654529,0.840415,1.556268,1.531884
29600,1.632263,0.827362,1.531215,1.516383
29700,1.630996,0.81316600000000006,1.53542,1.517082
29800,1.687677,0.896246,1.569968,1.558347
29900,1.650946,0.872755,1.534522,1.528001
30000,1.621699,0.927815,1.498288,1.467688
30100,1.669496,0.887177,1.536292,1.557935
30200,1.648686,1.000651,1.47298,1.505109
30300,1.647664,1.017473,1.498479,1.465914
30400,1.609493,1.033053,1.470158,1.397273
30500,1.629772,1.011089,1.522898,1.40385
30600,1.630723,0.951617,1.524495,1.445286
30700,1.645005,0.966464,1.535412,1.456209
30800,1.641576,0.992282,1.538576,1.427482
30900,1.670806,1.019665,1.538603,1.475186
31000,1.667811,1.020916,1.486357,1.520414
31100,1.634058,1.041868,1.40575,1.509527
31200,1.655182,0.980466,1.476544,1.528975
31300,1.642831,0.978299,1.458441,1.521074
31400,1.632502,0.968738,1.479542,1.484126
31500,1.646557,1.008413,1.450156,1.517383
31600,1.657682,1.125544,1.429008,1.478818
31700,1.628793,1.019632,1.488996,1.431495
31800,1.625764,0.92411,1.493226,1.484088
31900,1.627057,0.966713,1.487962,1.464944
32000,1.60717,1.025682,1.407344,1.460598
32100,1.645206,1.067065,1.403747,1.517984
32200,1.661373,1.185021,1.330421,1.531673
32300,1.600411,1.238433,1.241681,1.430785
32400,1.575739,1.295605,1.194089,1.364355
32500,1.571137,1.263191,1.212452,1.367938
32600,1.613027,1.23669,1.240317,1.461482
32700,1.599871,1.255682,1.254531,1.403064
32800,1.649139,1.278009,1.311608,1.444194
32900,1.614127,1.211284,1.295493,1.437117
33000,1.63669,1.259159,1.352499,1.393836
33100,1.623487,1.230489,1.380968,1.360237
33200,1.630195,1.268996,1.334818,1.386716
33300,1.653917,1.234085,1.404833,1.405119
33400,1.652338,1.326812,1.364733,1.355551
33500,1.63423,1.306067,1.304335,1.390797
33600,1.616438,1.21967,1.289711,1.440414
33700,1.668816,1.308896,1.32698,1.447691
33800,1.647105,1.333889,1.197093,1.487824
33900,1.649265,1.322936,1.175562,1.519224
34000,1.670636,1.354524,1.206564,1.513775
34100,1.678523,1.391299,1.204635,1.499341
34200,1.689722,1.478705,1.155197,1.47962
34300,1.67057,1.425506,1.126082,1.510456
34400,1.677762,1.358304,1.176276,1.549566
34500,1.638538,1.296295,1.173831,1.520316
34600,1.661815,1.366678,1.175785,1.50764
34700,1.646909,1.398484,1.110736,1.495033
34800,1.660615,1.443536,1.085915,1.500759
34900,1.664007,1.444794,1.143064,1.464177
35000,1.609176,1.364955,1.114177,1.440279
35100,1.648913,1.434065,1.053126,1.507386
35200,1.682249,1.484515,1.025316,1.550764
35300,1.634077,1.427522,1.028965,1.497941
35400,1.682736,1.462806,1.044203,1.559821
35500,1.690933,1.487413,1.026122,1.566265
35600,1.67511,1.446481,1.076697,1.53636
35700,1.690064,1.404037,1.133288,1.567473
35800,1.684025,1.324451,1.25146,1.533479
35900,1.671869,1.228721,1.320449,1.52871
36000,1.68693,1.171445,1.369497,1.563222
36100,1.703648,1.234555,1.32767,1.586819
36200,1.674962,1.236248,1.274734,1.567717
36300,1.691884,1.270825,1.254952,1.592183
36400,1.713555,1.290621,1.2663,1.613481
36500,1.683569,1.213749,1.300547,1.582468
36600,1.679833,1.182,1.373721,1.536047
36700,1.637709,1.138382,1.342954,1.504907
36800,1.668778,1.252863,1.360223,1.46621
36900,1.690873,1.325317,1.329198,1.481509
37000,1.684824,1.336465,1.315233,1.470132
37100,1.685383,1.436295,1.337415,1.352555
37200,1.642781,1.410827,1.23521,1.3716
37300,1.645647,1.39971,1.257186,1.369892
37400,1.67809,1.366308,1.372186,1.371962
37500,1.671773,1.343364,1.281742,1.463613
37600,1.662573,1.294783,1.29655,1.473361
37700,1.6229,1.264515,1.26439,1.438725
37800,1.640579,1.329404,1.329128,1.359817
37900,1.689295,1.383944,1.444544,1.305919
38000,1.66898,1.340424,1.414773,1.331416
38100,1.685551,1.317811,1.431234,1.377356
38200,1.69076,1.309379,1.456904,1.371239
38300,1.667936,1.421122,1.426073,1.229127
38400,1.652792,1.461,1.360671,1.215523
38500,1.693666,1.514836,1.375767,1.244807
38600,1.676388,1.468226,1.384198,1.244533
38700,1.660766,1.438117,1.379469,1.243049
38800,1.672228,1.437302,1.434148,1.212467
38900,1.672711,1.314011,1.461371,1.316697
39000,1.644178,1.262549,1.392584,1.368694
39100,1.667743,1.2185,1.427193,1.428676
39200,1.608276,1.184031,1.31021,1.433363
39300,1.646743,1.306054,1.221192,1.492124
39400,1.624022,1.232038,1.219372,1.506689
39500,1.629293,1.206625,1.23614,1.524863
39600,1.637611,1.044535,1.36895,1.548698
39700,1.625062,1.049755,1.363005,1.523773
39800,1.633008,0.994549,1.402026,1.54228
39900,1.641189,0.946366,1.460889,1.535318
40000,1.610568,0.943179,1.442185,1.489421
40100,1.666031,0.864197,1.531074,1.568531
40200,1.662001,0.982223,1.487716,1.531807
40300,1.668152,0.968455,1.469954,1.570603
40400,1.668216,0.969733,1.472877,1.567207
40500,1.663337,0.928331,1.490688,1.565066
40600,1.650734,0.955988,1.473986,1.537302
40700,1.646248,0.922269,1.487954,1.534822
40800,1.653054,0.958331,1.499309,1.516196
40900,1.626629,0.979551,1.446591,1.49656
41000,1.655595,0.991718,1.473907,1.525152
41100,1.620856,0.944656,1.462762,1.490739
41200,1.660412,0.969551,1.476434,1.547271
41300,1.629349,1.030353,1.389212,1.522503
41400,1.661183,1.051897,1.412634,1.554682
41500,1.632356,1.10597,1.315214,1.541498
41600,1.679436,1.199251,1.297751,1.587024
41700,1.628776,1.157866,1.269073,1.534477
41800,1.64478,1.155838,1.309078,1.536541
41900,1.621822,1.169355,1.298731,1.485436
42000,1.624352,1.155934,1.342764,1.462134
42100,1.681782,1.232007,1.29308,1.570632
42200,1.655317,1.18193,1.329225,1.521956
42300,1.653262,1.184253,1.40895,1.441859
42400,1.672219,1.1319,1.498605,1.437227
42500,1.721218,1.093269,1.529033,1.546608
42600,1.707496,0.983024,1.556783,1.562425
42700,1.726533,1.011083,1.574414,1.568682
42800,1.716151,0.945261,1.558225,1.602735
42900,1.705103,0.99138,1.524451,1.583656
43000,1.688607,1.029191,1.479539,1.566688
43100,1.691458,1.01382,1.455097,1.605279
43200,1.675586,1.091146,1.386511,1.581824
43300,1.673762,1.180536,1.309593,1.579323
43400,1.654841,1.161169,1.299474,1.562066
43500,1.669744,1.105016,1.373672,1.571004
43600,1.654318,1.151476,1.32423,1.547272
43700,1.697926,1.157864,1.406073,1.564676
43800,1.667353,1.203851,1.347784,1.514713
43900,1.64642,0.98291,1.468685,1.515997
44000,1.641746,0.875961,1.521883,1.518955
44100,1.633021,0.821592,1.535539,1.516781
44200,1.651396,0.840659,1.537256,1.544138
44300,1.640422,0.751623,1.545571,1.558283
44400,1.615688,0.789112,1.515557,1.516998
44500,1.599336,0.817637,1.496539,1.485797
44600,1.608683,0.868699,1.478173,1.495355
44700,1.575341,0.874175,1.451805,1.446196
44800,1.584704,0.874149,1.444563,1.473659
44900,1.608851,0.850519,1.483257,1.501122
45000,1.596413,0.82313,1.485858,1.487197
45100,1.64475,0.847266,1.516049,1.547302
45200,1.647895,0.792291,1.538208,1.561187
45300,1.667578,0.789619,1.572306,1.570347
45400,1.677759,0.78949,1.579643,1.584672
45500,1.707349,0.839301,1.617882,1.583702
45600,1.673047,0.87543,1.571751,1.536682
45700,1.67682,0.943633,1.536799,1.539888
45800,1.701176,1.070441,1.491937,1.55444
45900,1.680067,0.980714,1.536138,1.524377
46000,1.688004,0.90262,1.583877,1.541209
46100,1.668555,0.954657,1.563607,1.48725
46200,1.645446,1.017838,1.506799,1.452085
46300,1.66642,1.063936,1.500035,1.473717
46400,1.697862,0.929965,1.573353,1.557304
46500,1.679377,0.859177,1.588227,1.542712
46600,1.706791,0.8668,1.603328,1.582488
46700,1.667365,0.927806,1.520658,1.54499
46800,1.671007,0.902958,1.520419,1.56765
46900,1.712074,1.014526,1.502688,1.604699
47000,1.716244,0.95365,1.576472,1.57996
47100,1.700921,1.00161,1.564606,1.528087
47200,1.682135,1.023532,1.507114,1.529753
47300,1.694466,1.003755,1.503531,1.572992
47400,1.723356,0.999137,1.518908,1.623132
47500,1.721865,1.035032,1.517234,1.598859
47600,1.681487,0.984294,1.473823,1.5855
47700,1.707723,1.037663,1.463542,1.616768
47800,1.689179,0.990617,1.471028,1.60044
47900,1.667637,0.992801,1.444183,1.578199
48000,1.674457,0.966363,1.461211,1.593304
48100,1.69798,0.9643,1.495986,1.611963
48200,1.693126,1.033415,1.447902,1.602805
48300,1.668763,0.969474,1.464474,1.576381
48400,1.685446,1.112891,1.373209,1.599133
48500,1.723277,1.065226,1.465736,1.629809
48600,1.69006,1.121733,1.392707,1.585775
48700,1.702291,1.014017,1.48324,1.602298
48800,1.678303,1.011444,1.484349,1.551481
48900,1.708998,0.958121,1.565815,1.572125
49000,1.66974,1.003255,1.516576,1.5065
49100,1.696819,0.977745,1.555668,1.543471
49200,1.700843,0.979513,1.585705,1.520469
49300,1.719293,1.04075,1.550236,1.557416
49400,1.686348,1.12168,1.428298,1.545748
49500,1.706743,1.069872,1.489069,1.569712
49600,1.682132,1.15587,1.418189,1.520474
49700,1.698713,1.192125,1.461807,1.487687
49800,1.658185,1.252132,1.420595,1.383197
49900,1.695233,1.247199,1.462917,1.432479
50000,1.674482,1.276333,1.448389,1.371465
50100,1.648878,1.232464,1.527902,1.258628
50200,1.660681,1.223801,1.532897,1.291613
50300,1.640812,1.271814,1.496254,1.236221
50400,1.705542,1.37213,1.462734,1.339931
50500,1.649604,1.303877,1.461381,1.267541
50600,1.654688,1.321494,1.428575,1.299543
50700,1.639314,1.31751,1.402432,1.293078
50800,1.674639,1.338948,1.375539,1.387061
50900,1.692237,1.367986,1.317097,1.456434
51000,1.642426,1.336496,1.262461,1.419543
51100,1.68323,1.459043,1.223608,1.428462
51200,1.681212,1.44211,1.175984,1.479977
51300,1.668781,1.464993,1.131081,1.464277
51400,1.648664,1.446196,1.091373,1.467517
51500,1.695161,1.512555,1.100284,1.499564
51600,1.714501,1.568255,1.017599,1.544051
51700,1.675431,1.520199,1.00891,1.511701
51800,1.665044,1.511949,1.050663,1.467945
51900,1.684984,1.574057,1.006909,1.478791
52000,1.638808,1.534603,0.993469,1.424569
52100,1.626025,1.495091,1.051876,1.395055
52200,1.626093,1.549439,0.920166,1.428599
52300,1.634892,1.560222,0.986225,1.392413
52400,1.582431,1.468655,0.954729,1.392738
52500,1.643799,1.551841,0.947843,1.448287
52600,1.644471,1.565226,0.929875,1.447056
52700,1.645914,1.565901,0.995195,1.405562
52800,1.671835,1.591111,1.068307,1.384613
52900,1.683645,1.59546,0.982562,1.469149
53000,1.6462,1.526707,1.020452,1.431009
53100,1.615259,1.500447,0.938937,1.444015
53200,1.635615,1.520614,0.865593,1.51293
53300,1.602547,1.482538,0.873962,1.474646
53400,1.580285,1.458004,0.899469,1.435194
53500,1.593725,1.469462,0.921882,1.439005
53600,1.604033,1.493363,0.866653,1.471266
53700,1.607491,1.47273,0.886593,1.48764
53800,1.599417,1.496907,0.924306,1.421689
53900,1.575333,1.457355,0.864539,1.446387
54000,1.564298,1.423937,0.873305,1.450447
54100,1.575639,1.428231,0.870352,1.472386
54200,1.605308,1.471534,0.871036,1.493289
54300,1.612149,1.427006,0.916021,1.52401
54400,1.60162,1.375142,0.971695,1.514981
54500,1.61508,1.401152,0.961606,1.526123
54600,1.662989,1.466302,0.946503,1.576438
54700,1.645593,1.387921,1.059876,1.538275
54800,1.614976,1.349446,1.06909,1.50078
54900,1.638623,1.381014,1.027247,1.551687
55000,1.599341,1.344435,1.033938,1.496413
55100,1.57987,1.295655,1.089401,1.458239
55200,1.556375,1.294735,1.064759,1.426379
55300,1.586442,1.319972,1.094818,1.446597
55400,1.621427,1.420095,1.057965,1.456739
55500,1.594735,1.445126,0.941592,1.453057
55600,1.632984,1.490476,0.928253,1.500034
55700,1.626155,1.510709,0.925366,1.466362
55800,1.616359,1.499564,0.903261,1.469918
55900,1.58102,1.444958,0.918845,1.437731
56000,1.54669,1.426537,0.93676,1.368201
56100,1.52159,1.422913,0.897298,1.341884
56200,1.540985,1.4513,0.883817,1.364502
56300,1.488104,1.391473,0.866618,1.319729
56400,1.512466,1.397537,0.890746,1.352247
56500,1.501616,1.393028,0.924634,1.309285
56600,1.487917,1.378168,0.909933,1.304022
56700,1.484913,1.375233,0.913902,1.297479
56800,1.510631,1.414217,0.932395,1.301784
56900,1.476936,1.372185,0.99529,1.220323
57000,1.512165,1.412573,0.95843,1.288154
57100,1.494299,1.394375,0.984218,1.246151
57200,1.473946,1.362176,0.971433,1.243315
57300,1.512266,1.39786,1.001377,1.271664
57400,1.528237,1.417746,1.003913,1.285758
57500,1.502635,1.376591,1.045926,1.235661
57600,1.529125,1.3876,1.058189,1.277204
57700,1.490619,1.363572,1.034218,1.230835
57800,1.481985,1.366861,1.041042,1.200201
57900,1.491532,1.374765,0.964962,1.276012
58000,1.5235,1.41399,0.909899,1.347152
58100,1.499718,1.382323,0.906288,1.328959
58200,1.478827,1.361578,0.924223,1.290647
58300,1.480279,1.364857,0.90537,1.303811
58400,1.481505,1.338273,0.940147,1.309529
58500,1.485603,1.314136,0.994415,1.303158
58600,1.477091,1.333892,0.908844,1.326019
58700,1.43805,1.289406,0.907413,1.284527
58800,1.461486,1.321794,0.890763,1.315783
58900,1.465797,1.314716,0.904338,1.323183
59000,1.491332,1.346469,0.919535,1.337767
59100,1.461738,1.30865,0.934043,1.299368
59200,1.482141,1.330287,0.936276,1.32182
59300,1.480421,1.336482,0.903266,1.334625
59400,1.473872,1.300601,0.93394,1.334462
59500,1.474574,1.3036,0.938094,1.330166
59600,1.507395,1.321908,0.97194,1.361018
59700,1.484042,1.3057,0.941483,1.34667
59800,1.475638,1.317546,0.911481,1.337271
59900,1.441167,1.293268,0.8851,1.303066
60000,1.430385,1.238157,0.94476,1.290889
60100,1.446377,1.212618,0.9881,1.318039
60200,1.457005,1.17165,1.033738,1.34326
60300,1.433982,1.178513,1.006209,1.30815
60400,1.466039,1.215638,0.996044,1.352279
60500,1.464473,1.157502,1.086421,1.330128
60600,1.457046,1.142449,1.107781,1.309045
60700,1.453982,1.121935,1.185338,1.250745
