0,5e-7
100,0.1793424
200,0.2401405
300,0.3117548
400,0.3531846
500,0.2850355
600,0.3362016
700,0.2951282
800,0.3350086
900,0.3661186
1000,0.3995968
1100,0.408116
1200,0.3484274
1300,0.3679121
1400,0.3535614
1500,0.3861045
1600,0.3661594
1700,0.4108043
1800,0.4421757
1900,0.4484211
2000,0.4405528
2100,0.4181694
2200,0.4878587
2300,0.5125815
2400,0.3738348
2500,0.527902
2600,0.469163
2700,0.4306618
2800,0.4127095
2900,0.4515993
3000,0.4277295
3100,0.485934
3200,0.54318
3300,0.5069926
3400,0.4627908
3500,0.4616581
3600,0.49147420000000003
3700,0.4319676
3800,0.3970467
3900,0.4165923
4000,0.475108
4100,0.4135022
4200,0.4705116
4300,0.448499
4400,0.451531
4500,0.4069987
4600,0.4104551
4700,0.4568503
4800,0.4694164
4900,0.5357614
5000,0.4998917
5100,0.5321812
5200,0.5329279
5300,0.475316
5400,0.5524995
5500,0.6196146
5600,0.56349610000000006
5700,0.6051185
5800,0.5397716
5900,0.5615383
6000,0.5411361
6100,0.600838
6200,0.567462
6300,0.5458965
6400,0.5576357
6500,0.5374479
6600,0.5696933
6700,0.6000624
6800,0.5938216
6900,0.608121
7000,0.5881644
7100,0.5450831
7200,0.5549573
7300,0.5887221
7400,0.5680468
7500,0.589308
7600,0.5960575
7700,0.7044446
7800,0.6580027
7900,0.640931
8000,0.6322428
8100,0.6224501
8200,0.6583712
8300,0.6487324
8400,0.6284888
8500,0.6444208
8600,0.65129
8700,0.6544855
8800,0.6520316
8900,0.6365725
9000,0.6514505
9100,0.6668363
9200,0.6240842
9300,0.6298571
9400,0.645273
9500,0.6688417
9600,0.6879169
9700,0.6248215
9800,0.6515357
9900,0.676708
10000,0.6906298
10100,0.6741034
10200,0.6638091
10300,0.6242077
10400,0.5979245
10500,0.5764695
10600,0.593838
10700,0.6613358
10800,0.6042635
10900,0.5832843
11000,0.5544246
11100,0.5632782
11200,0.6048613
11300,0.6623362
11400,0.7038752
11500,0.7439141
11600,0.7313358
11700,0.6905872
11800,0.6923328
11900,0.6876091
12000,0.6726923
12100,0.7159038
12200,0.7011828
12300,0.6874101
12400,0.6881776
12500,0.7270554
12600,0.6989257
12700,0.7368545
12800,0.707318
12900,0.6885251
13000,0.6537421
13100,0.652009
13200,0.658944
13300,0.6726539
13400,0.6708483
13500,0.6813077
13600,0.6782908
13700,0.6663736
13800,0.6474608
13900,0.6024323
14000,0.5029841
14100,0.5334021
14200,0.5058292
14300,0.5654787
14400,0.4934573
14500,0.5150712
14600,0.5806902
14700,0.5141469
14800,0.6343591
14900,0.6458522
15000,0.6361002
15100,0.531694
15200,0.5839419
15300,0.6313624
15400,0.5907812
15500,0.5720205
15600,0.5834647
15700,0.5740346
15800,0.5706568
15900,0.6161217
16000,0.6589215
16100,0.6292011
16200,0.6308623
16300,0.6533569
16400,0.6759517
16500,0.6128011
16600,0.5972098
16700,0.6242507
16800,0.5977299
16900,0.6081137
17000,0.6007274
17100,0.6580752
17200,0.6905511
17300,0.6770246
17400,0.6440827
17500,0.633037
17600,0.6457056
17700,0.6795887
17800,0.6191546
17900,0.6546092
18000,0.5666621
18100,0.5349901
18200,0.6018774
18300,0.5568976
18400,0.6010961
18500,0.6473275
18600,0.6546252
18700,0.7153862
18800,0.6805039
18900,0.6321117
19000,0.6426272
