0,42
100,38
200,42
300,42
400,35
500,38
600,40
700,46
800,39
900,46
1000,45
1100,43
1200,45
1300,43
1400,47
1500,35
1600,37
1700,47
1800,44
1900,44
2000,42
2100,36
2200,40
2300,40
2400,41
2500,33
2600,43
2700,43
2800,45
2900,39
3000,46
3100,45
3200,45
3300,46
3400,50
3500,48
3600,48
3700,52
3800,45
3900,45
4000,55
4100,51
4200,43
4300,48
4400,48
4500,52
4600,46
4700,47
4800,48
4900,47
5000,47
5100,51
5200,52
5300,49
5400,58
5500,50
5600,45
5700,58
5800,46
5900,49
6000,47
6100,47
6200,49
6300,52
6400,51
6500,48
6600,48
6700,49
6800,49
6900,53
7000,50
7100,52
7200,54
7300,46
7400,55
7500,49
7600,52
7700,53
7800,42
7900,49
8000,50
8100,55
8200,53
8300,55
8400,53
8500,50
8600,55
8700,57
8800,59
8900,54
9000,54
9100,51
9200,50
9300,56
9400,52
9500,54
9600,47
9700,47
9800,49
9900,53
10000,49
10100,51
10200,45
10300,42
10400,43
10500,43
10600,46
10700,43
10800,43
10900,43
11000,45
11100,43
11200,42
11300,50
11400,45
11500,47
11600,49
11700,52
11800,44
11900,48
12000,50
12100,46
12200,42
12300,41
12400,40
12500,46
12600,48
12700,51
12800,46
12900,54
13000,47
13100,54
13200,50
13300,52
13400,55
13500,58
13600,53
13700,49
13800,49
13900,52
14000,45
14100,44
14200,44
14300,40
14400,45
14500,46
14600,46
14700,47
14800,40
14900,39
15000,39
15100,44
15200,45
15300,44
15400,43
15500,45
15600,51
15700,48
15800,41
15900,39
16000,37
16100,45
16200,41
16300,37
16400,41
16500,38
16600,46
16700,44
16800,44
16900,43
17000,40
17100,36
17200,38
17300,42
17400,32
17500,38
17600,40
17700,41
17800,41
17900,40
18000,41
18100,39
18200,39
18300,44
18400,37
18500,37
18600,43
18700,44
18800,42
18900,43
19000,42
19100,41
19200,36
19300,39
19400,39
19500,44
19600,45
19700,40
19800,47
19900,41
20000,42
20100,46
20200,43
20300,47
20400,41
20500,42
20600,45
20700,46
20800,52
20900,47
21000,44
21100,45
21200,48
21300,44
21400,42
21500,52
21600,42
21700,41
21800,41
21900,43
22000,44
22100,48
22200,46
22300,44
22400,45
22500,42
22600,44
22700,46
22800,48
22900,47
23000,46
23100,51
23200,45
23300,44
23400,43
23500,40
23600,41
23700,39
23800,37
23900,34
24000,39
24100,42
24200,38
24300,39
24400,39
24500,39
24600,39
24700,41
24800,41
24900,39
25000,39
25100,43
25200,38
25300,40
25400,38
25500,40
25600,38
25700,47
25800,44
25900,40
26000,51
26100,45
26200,40
26300,45
26400,44
26500,44
26600,50
26700,44
26800,47
26900,47
27000,49
27100,44
27200,48
27300,42
27400,40
27500,50
27600,41
27700,50
27800,44
27900,45
28000,44
28100,42
28200,44
28300,50
28400,48
28500,44
28600,46
28700,46
28800,41
28900,42
29000,39
29100,43
29200,45
29300,45
29400,43
29500,47
29600,44
29700,41
29800,43
29900,47
30000,43
30100,42
30200,47
30300,43
30400,49
30500,49
30600,43
30700,44
30800,47
30900,48
31000,43
31100,46
31200,45
31300,43
31400,43
31500,45
31600,49
31700,48
31800,45
31900,47
32000,40
32100,45
32200,41
32300,47
32400,49
32500,53
32600,47
32700,48
32800,48
32900,48
33000,46
33100,43
33200,42
33300,41
33400,44
33500,51
33600,47
33700,50
33800,46
33900,50
34000,51
34100,46
34200,41
34300,53
34400,46
34500,48
34600,49
34700,46
34800,48
34900,42
35000,49
35100,46
35200,37
35300,39
35400,38
35500,42
35600,39
35700,41
35800,42
35900,36
36000,36
36100,36
36200,35
36300,40
36400,32
36500,38
36600,34
36700,33
36800,37
36900,33
37000,39
37100,39
37200,38
37300,38
37400,43
37500,40
37600,43
37700,44
37800,39
37900,43
38000,45
38100,41
38200,48
38300,40
38400,40
38500,45
38600,39
38700,39
38800,34
38900,39
39000,43
39100,40
39200,37
39300,37
39400,40
39500,39
39600,44
39700,41
39800,42
39900,35
40000,41
40100,39
40200,44
40300,41
40400,42
40500,41
40600,43
40700,40
40800,42
40900,39
